,Hosp_Name,metrics,values
32362,La Rabida Childrens,rating_mgmt,2.0
32363,La Rabida Childrens,rating_mgmt,4.0
32364,La Rabida Childrens,rating_mgmt,5.0
32365,La Rabida Childrens,rating_mgmt,2.0
32366,La Rabida Childrens,rating_mgmt,1.0
32367,La Rabida Childrens,rating_mgmt,3.0
32368,La Rabida Childrens,rating_mgmt,2.0
32372,Gateway Regional Medical Center,rating_mgmt,1.0
32373,Gateway Regional Medical Center,rating_mgmt,1.0
32376,Gateway Regional Medical Center,rating_mgmt,1.0
32377,Gateway Regional Medical Center,rating_mgmt,1.0
32378,Gateway Regional Medical Center,rating_mgmt,5.0
32379,Gateway Regional Medical Center,rating_mgmt,1.0
32380,Gateway Regional Medical Center,rating_mgmt,2.0
32381,Gateway Regional Medical Center,rating_mgmt,1.0
32382,Gateway Regional Medical Center,rating_mgmt,1.0
32383,Gateway Regional Medical Center,rating_mgmt,2.0
32384,Gateway Regional Medical Center,rating_mgmt,5.0
32385,Gateway Regional Medical Center,rating_mgmt,3.0
32386,Gateway Regional Medical Center,rating_mgmt,4.0
32388,Gateway Regional Medical Center,rating_mgmt,3.0
32389,Gateway Regional Medical Center,rating_mgmt,3.0
32390,Gateway Regional Medical Center,rating_mgmt,1.0
32391,Gateway Regional Medical Center,rating_mgmt,2.0
32394,Gateway Regional Medical Center,rating_mgmt,1.0
32395,Gateway Regional Medical Center,rating_mgmt,2.0
32397,Gateway Regional Medical Center,rating_mgmt,2.0
32401,Gateway Regional Medical Center,rating_mgmt,1.0
32402,St Bernard Hospital and Health Care Center,rating_mgmt,1.0
32404,St Bernard Hospital and Health Care Center,rating_mgmt,3.0
32406,St Bernard Hospital and Health Care Center,rating_mgmt,2.0
32408,St Bernard Hospital and Health Care Center,rating_mgmt,2.0
32409,St Bernard Hospital and Health Care Center,rating_mgmt,1.0
32414,St Bernard Hospital and Health Care Center,rating_mgmt,3.0
32415,St Bernard Hospital and Health Care Center,rating_mgmt,3.0
32416,St Bernard Hospital and Health Care Center,rating_mgmt,2.0
32417,St Bernard Hospital and Health Care Center,rating_mgmt,2.0
32418,St Bernard Hospital and Health Care Center,rating_mgmt,1.0
32421,St Bernard Hospital and Health Care Center,rating_mgmt,3.0
32423,St Bernard Hospital and Health Care Center,rating_mgmt,3.0
32425,St Bernard Hospital and Health Care Center,rating_mgmt,4.0
32431,Elmhurst Hospital,rating_mgmt,3.0
32432,Elmhurst Hospital,rating_mgmt,1.0
32433,Elmhurst Hospital,rating_mgmt,3.0
32434,Elmhurst Hospital,rating_mgmt,5.0
32435,Elmhurst Hospital,rating_mgmt,1.0
32436,Elmhurst Hospital,rating_mgmt,5.0
32437,Elmhurst Hospital,rating_mgmt,3.0
32438,Elmhurst Hospital,rating_mgmt,1.0
32439,Elmhurst Hospital,rating_mgmt,1.0
32441,Elmhurst Hospital,rating_mgmt,3.0
32442,Elmhurst Hospital,rating_mgmt,4.0
32443,Elmhurst Hospital,rating_mgmt,4.0
32444,Elmhurst Hospital,rating_mgmt,3.0
32445,Elmhurst Hospital,rating_mgmt,4.0
32447,Elmhurst Hospital,rating_mgmt,4.0
32449,Elmhurst Hospital,rating_mgmt,4.0
32450,Elmhurst Hospital,rating_mgmt,2.0
32451,Elmhurst Hospital,rating_mgmt,2.0
32452,Elmhurst Hospital,rating_mgmt,1.0
32454,Elmhurst Hospital,rating_mgmt,4.0
32455,Elmhurst Hospital,rating_mgmt,2.0
32457,Elmhurst Hospital,rating_mgmt,3.0
32458,Elmhurst Hospital,rating_mgmt,1.0
32459,Elmhurst Hospital,rating_mgmt,2.0
32460,Elmhurst Hospital,rating_mgmt,2.0
32461,Elmhurst Hospital,rating_mgmt,4.0
32462,Elmhurst Hospital,rating_mgmt,4.0
32463,Elmhurst Hospital,rating_mgmt,1.0
32465,Elmhurst Hospital,rating_mgmt,1.0
32466,Elmhurst Hospital,rating_mgmt,2.0
32467,Elmhurst Hospital,rating_mgmt,5.0
32468,Elmhurst Hospital,rating_mgmt,5.0
32469,Elmhurst Hospital,rating_mgmt,2.0
32472,Elmhurst Hospital,rating_mgmt,1.0
32474,Elmhurst Hospital,rating_mgmt,1.0
32476,Elmhurst Hospital,rating_mgmt,1.0
32478,Elmhurst Hospital,rating_mgmt,3.0
32479,Elmhurst Hospital,rating_mgmt,1.0
32482,Elmhurst Hospital,rating_mgmt,2.0
32483,Elmhurst Hospital,rating_mgmt,1.0
32484,Elmhurst Hospital,rating_mgmt,3.0
32485,Elmhurst Hospital,rating_mgmt,3.0
32486,Elmhurst Hospital,rating_mgmt,1.0
32487,Elmhurst Hospital,rating_mgmt,4.0
32488,Elmhurst Hospital,rating_mgmt,4.0
32489,Elmhurst Hospital,rating_mgmt,4.0
32490,Elmhurst Hospital,rating_mgmt,1.0
32491,Elmhurst Hospital,rating_mgmt,1.0
32492,Elmhurst Hospital,rating_mgmt,5.0
32493,Elmhurst Hospital,rating_mgmt,3.0
32494,Elmhurst Hospital,rating_mgmt,4.0
32495,Elmhurst Hospital,rating_mgmt,5.0
32496,Elmhurst Hospital,rating_mgmt,2.0
32497,Elmhurst Hospital,rating_mgmt,4.0
32498,Elmhurst Hospital,rating_mgmt,1.0
32499,Elmhurst Hospital,rating_mgmt,1.0
32500,Elmhurst Hospital,rating_mgmt,3.0
32501,Elmhurst Hospital,rating_mgmt,2.0
32503,SSM Health St Mary's Hospital,rating_mgmt,5.0
32504,SSM Health St Mary's Hospital,rating_mgmt,1.0
32505,SSM Health St Mary's Hospital,rating_mgmt,1.0
32506,SSM Health St Mary's Hospital,rating_mgmt,1.0
32507,SSM Health St Mary's Hospital,rating_mgmt,5.0
32508,SSM Health St Mary's Hospital,rating_mgmt,5.0
32509,SSM Health St Mary's Hospital,rating_mgmt,5.0
32510,SSM Health St Mary's Hospital,rating_mgmt,2.0
32512,SSM Health St Mary's Hospital,rating_mgmt,5.0
32513,SSM Health St Mary's Hospital,rating_mgmt,1.0
32514,SSM Health St Mary's Hospital,rating_mgmt,1.0
32515,SSM Health St Mary's Hospital,rating_mgmt,1.0
32516,SSM Health St Mary's Hospital,rating_mgmt,5.0
32517,SSM Health St Mary's Hospital,rating_mgmt,5.0
32518,SSM Health St Mary's Hospital,rating_mgmt,5.0
32519,SSM Health St Mary's Hospital,rating_mgmt,2.0
32521,SSM Health St Mary's Hospital,rating_mgmt,5.0
32522,SSM Health St Mary's Hospital,rating_mgmt,1.0
32523,SSM Health St Mary's Hospital,rating_mgmt,1.0
32524,SSM Health St Mary's Hospital,rating_mgmt,1.0
32525,SSM Health St Mary's Hospital,rating_mgmt,5.0
32526,SSM Health St Mary's Hospital,rating_mgmt,5.0
32527,SSM Health St Mary's Hospital,rating_mgmt,5.0
32528,SSM Health St Mary's Hospital,rating_mgmt,2.0
32530,SSM Health St Mary's Hospital,rating_mgmt,5.0
32531,SSM Health St Mary's Hospital,rating_mgmt,1.0
32532,SSM Health St Mary's Hospital,rating_mgmt,1.0
32533,SSM Health St Mary's Hospital,rating_mgmt,1.0
32534,SSM Health St Mary's Hospital,rating_mgmt,5.0
32535,SSM Health St Mary's Hospital,rating_mgmt,5.0
32536,SSM Health St Mary's Hospital,rating_mgmt,5.0
32537,SSM Health St Mary's Hospital,rating_mgmt,2.0
32539,Fairfield Memorial Hospital,rating_mgmt,5.0
32541,Fairfield Memorial Hospital,rating_mgmt,5.0
32542,Fairfield Memorial Hospital,rating_mgmt,3.0
32543,Fairfield Memorial Hospital,rating_mgmt,3.0
32544,Fairfield Memorial Hospital,rating_mgmt,1.0
32545,Fairfield Memorial Hospital,rating_mgmt,1.0
32548,Anderson Hospital,rating_mgmt,1.0
32549,Anderson Hospital,rating_mgmt,4.0
32550,Anderson Hospital,rating_mgmt,5.0
32551,Anderson Hospital,rating_mgmt,2.0
32552,Anderson Hospital,rating_mgmt,1.0
32553,Anderson Hospital,rating_mgmt,1.0
32554,Anderson Hospital,rating_mgmt,1.0
32555,Anderson Hospital,rating_mgmt,3.0
32556,Anderson Hospital,rating_mgmt,3.0
32558,Anderson Hospital,rating_mgmt,2.0
32560,Anderson Hospital,rating_mgmt,1.0
32561,Anderson Hospital,rating_mgmt,3.0
32562,Anderson Hospital,rating_mgmt,4.0
32564,Anderson Hospital,rating_mgmt,2.0
32565,Anderson Hospital,rating_mgmt,4.0
32567,Anderson Hospital,rating_mgmt,2.0
32569,Anderson Hospital,rating_mgmt,5.0
32570,Anderson Hospital,rating_mgmt,3.0
32571,Alexian Brothers Medical Center - Elk Grove,rating_mgmt,1.0
32572,Alexian Brothers Medical Center - Elk Grove,rating_mgmt,5.0
32573,Alexian Brothers Medical Center - Elk Grove,rating_mgmt,2.0
32574,Alexian Brothers Medical Center - Elk Grove,rating_mgmt,5.0
32575,Alexian Brothers Medical Center - Elk Grove,rating_mgmt,4.0
32576,Alexian Brothers Medical Center - Elk Grove,rating_mgmt,3.0
32577,Alexian Brothers Medical Center - Elk Grove,rating_mgmt,1.0
32579,Alexian Brothers Medical Center - Elk Grove,rating_mgmt,1.0
32581,Alexian Brothers Medical Center - Elk Grove,rating_mgmt,5.0
32582,Alexian Brothers Medical Center - Elk Grove,rating_mgmt,5.0
32583,Alexian Brothers Medical Center - Elk Grove,rating_mgmt,1.0
32584,Alexian Brothers Medical Center - Elk Grove,rating_mgmt,2.0
32585,Alexian Brothers Medical Center - Elk Grove,rating_mgmt,4.0
32586,Alexian Brothers Medical Center - Elk Grove,rating_mgmt,3.0
32587,Alexian Brothers Medical Center - Elk Grove,rating_mgmt,1.0
32590,Alexian Brothers Medical Center - Elk Grove,rating_mgmt,1.0
32591,Swedish Covenant Hospital,rating_mgmt,1.0
32592,Swedish Covenant Hospital,rating_mgmt,2.0
32593,Swedish Covenant Hospital,rating_mgmt,1.0
32594,Swedish Covenant Hospital,rating_mgmt,1.0
32595,Swedish Covenant Hospital,rating_mgmt,3.0
32596,Swedish Covenant Hospital,rating_mgmt,4.0
32597,Swedish Covenant Hospital,rating_mgmt,1.0
32598,Swedish Covenant Hospital,rating_mgmt,3.0
32599,Swedish Covenant Hospital,rating_mgmt,3.0
32600,Swedish Covenant Hospital,rating_mgmt,1.0
32601,Swedish Covenant Hospital,rating_mgmt,3.0
32602,Swedish Covenant Hospital,rating_mgmt,1.0
32604,Swedish Covenant Hospital,rating_mgmt,1.0
32605,Swedish Covenant Hospital,rating_mgmt,4.0
32606,Swedish Covenant Hospital,rating_mgmt,1.0
32607,Swedish Covenant Hospital,rating_mgmt,1.0
32608,Swedish Covenant Hospital,rating_mgmt,3.0
32609,Swedish Covenant Hospital,rating_mgmt,5.0
32610,Swedish Covenant Hospital,rating_mgmt,3.0
32611,Swedish Covenant Hospital,rating_mgmt,4.0
32613,Swedish Covenant Hospital,rating_mgmt,5.0
32614,Swedish Covenant Hospital,rating_mgmt,5.0
32615,Swedish Covenant Hospital,rating_mgmt,1.0
32616,Swedish Covenant Hospital,rating_mgmt,5.0
32617,Swedish Covenant Hospital,rating_mgmt,2.0
32618,Swedish Covenant Hospital,rating_mgmt,4.0
32620,Swedish Covenant Hospital,rating_mgmt,1.0
32621,Swedish Covenant Hospital,rating_mgmt,1.0
32622,Swedish Covenant Hospital,rating_mgmt,1.0
32623,Swedish Covenant Hospital,rating_mgmt,2.0
32624,Swedish Covenant Hospital,rating_mgmt,2.0
32626,Swedish Covenant Hospital,rating_mgmt,2.0
32629,Swedish Covenant Hospital,rating_mgmt,2.0
32631,Swedish Covenant Hospital,rating_mgmt,4.0
32632,Swedish Covenant Hospital,rating_mgmt,3.0
32634,Swedish Covenant Hospital,rating_mgmt,5.0
32635,Swedish Covenant Hospital,rating_mgmt,1.0
32636,Swedish Covenant Hospital,rating_mgmt,2.0
32637,Swedish Covenant Hospital,rating_mgmt,3.0
32638,Swedish Covenant Hospital,rating_mgmt,1.0
32642,Swedish Covenant Hospital,rating_mgmt,5.0
32643,Swedish Covenant Hospital,rating_mgmt,3.0
32645,Swedish Covenant Hospital,rating_mgmt,3.0
32646,Swedish Covenant Hospital,rating_mgmt,2.0
32647,Swedish Covenant Hospital,rating_mgmt,1.0
32648,Swedish Covenant Hospital,rating_mgmt,1.0
32649,Swedish Covenant Hospital,rating_mgmt,1.0
32650,Swedish Covenant Hospital,rating_mgmt,3.0
32651,Swedish Covenant Hospital,rating_mgmt,2.0
32652,Swedish Covenant Hospital,rating_mgmt,2.0
32653,Swedish Covenant Hospital,rating_mgmt,2.0
32654,Swedish Covenant Hospital,rating_mgmt,4.0
32655,Swedish Covenant Hospital,rating_mgmt,1.0
32656,Swedish Covenant Hospital,rating_mgmt,1.0
32657,Swedish Covenant Hospital,rating_mgmt,1.0
32658,Swedish Covenant Hospital,rating_mgmt,1.0
32659,Swedish Covenant Hospital,rating_mgmt,2.0
32660,Swedish Covenant Hospital,rating_mgmt,4.0
32662,Swedish Covenant Hospital,rating_mgmt,2.0
32663,Swedish Covenant Hospital,rating_mgmt,2.0
32664,Swedish Covenant Hospital,rating_mgmt,3.0
32665,Swedish Covenant Hospital,rating_mgmt,2.0
32667,Swedish Covenant Hospital,rating_mgmt,4.0
32668,Swedish Covenant Hospital,rating_mgmt,3.0
32672,Swedish Covenant Hospital,rating_mgmt,1.0
32673,CGH Medical Center,rating_mgmt,1.0
32674,CGH Medical Center,rating_mgmt,1.0
32675,CGH Medical Center,rating_mgmt,2.0
32677,CGH Medical Center,rating_mgmt,4.0
32680,CGH Medical Center,rating_mgmt,5.0
32681,CGH Medical Center,rating_mgmt,4.0
32682,CGH Medical Center,rating_mgmt,1.0
32683,CGH Medical Center,rating_mgmt,3.0
32684,CGH Medical Center,rating_mgmt,2.0
32685,CGH Medical Center,rating_mgmt,1.0
32686,CGH Medical Center,rating_mgmt,3.0
32690,Riverside Medical Center,rating_mgmt,3.0
32692,Riverside Medical Center,rating_mgmt,1.0
32693,Riverside Medical Center,rating_mgmt,1.0
32694,Riverside Medical Center,rating_mgmt,5.0
32695,Riverside Medical Center,rating_mgmt,1.0
32696,Riverside Medical Center,rating_mgmt,5.0
32698,Riverside Medical Center,rating_mgmt,4.0
32699,Riverside Medical Center,rating_mgmt,1.0
32701,Riverside Medical Center,rating_mgmt,2.0
32702,Riverside Medical Center,rating_mgmt,5.0
32703,Riverside Medical Center,rating_mgmt,3.0
32705,Riverside Medical Center,rating_mgmt,4.0
32708,Riverside Medical Center,rating_mgmt,5.0
32709,Riverside Medical Center,rating_mgmt,4.0
32710,Riverside Medical Center,rating_mgmt,5.0
32711,Riverside Medical Center,rating_mgmt,3.0
32712,Riverside Medical Center,rating_mgmt,5.0
32713,Riverside Medical Center,rating_mgmt,1.0
32714,Riverside Medical Center,rating_mgmt,5.0
32715,Riverside Medical Center,rating_mgmt,3.0
32716,Riverside Medical Center,rating_mgmt,1.0
32717,Riverside Medical Center,rating_mgmt,2.0
32718,Riverside Medical Center,rating_mgmt,1.0
32719,Riverside Medical Center,rating_mgmt,5.0
32720,Riverside Medical Center,rating_mgmt,1.0
32722,Riverside Medical Center,rating_mgmt,3.0
32723,Riverside Medical Center,rating_mgmt,1.0
32724,Riverside Medical Center,rating_mgmt,4.0
32725,Riverside Medical Center,rating_mgmt,1.0
32726,Riverside Medical Center,rating_mgmt,4.0
32727,Riverside Medical Center,rating_mgmt,3.0
32728,Riverside Medical Center,rating_mgmt,1.0
32729,Riverside Medical Center,rating_mgmt,1.0
32730,Riverside Medical Center,rating_mgmt,4.0
32731,Riverside Medical Center,rating_mgmt,5.0
32733,Riverside Medical Center,rating_mgmt,5.0
32734,Riverside Medical Center,rating_mgmt,1.0
32735,Riverside Medical Center,rating_mgmt,5.0
32736,Riverside Medical Center,rating_mgmt,5.0
32737,Riverside Medical Center,rating_mgmt,4.0
32738,Riverside Medical Center,rating_mgmt,1.0
32739,Riverside Medical Center,rating_mgmt,4.0
32740,Riverside Medical Center,rating_mgmt,3.0
32741,Riverside Medical Center,rating_mgmt,5.0
32742,Riverside Medical Center,rating_mgmt,5.0
32743,Riverside Medical Center,rating_mgmt,5.0
32744,Riverside Medical Center,rating_mgmt,4.0
32745,Riverside Medical Center,rating_mgmt,4.0
32746,Riverside Medical Center,rating_mgmt,5.0
32747,Riverside Medical Center,rating_mgmt,5.0
32748,Riverside Medical Center,rating_mgmt,3.0
32749,Riverside Medical Center,rating_mgmt,1.0
32750,Riverside Medical Center,rating_mgmt,1.0
32751,Riverside Medical Center,rating_mgmt,4.0
32752,Riverside Medical Center,rating_mgmt,4.0
32753,Riverside Medical Center,rating_mgmt,1.0
32755,Riverside Medical Center,rating_mgmt,1.0
32756,Riverside Medical Center,rating_mgmt,5.0
32757,Riverside Medical Center,rating_mgmt,2.0
32758,Riverside Medical Center,rating_mgmt,2.0
32759,Riverside Medical Center,rating_mgmt,5.0
32760,Riverside Medical Center,rating_mgmt,1.0
32761,Riverside Medical Center,rating_mgmt,2.0
32762,Riverside Medical Center,rating_mgmt,3.0
32763,Riverside Medical Center,rating_mgmt,1.0
32764,Riverside Medical Center,rating_mgmt,3.0
32765,Riverside Medical Center,rating_mgmt,1.0
32766,Riverside Medical Center,rating_mgmt,1.0
32767,Riverside Medical Center,rating_mgmt,3.0
32768,Riverside Medical Center,rating_mgmt,5.0
32769,Riverside Medical Center,rating_mgmt,1.0
32770,Riverside Medical Center,rating_mgmt,4.0
32773,Riverside Medical Center,rating_mgmt,3.0
32775,St Margaret's Health,rating_mgmt,1.0
32776,St Margaret's Health,rating_mgmt,3.0
32777,St Margaret's Health,rating_mgmt,1.0
32778,Advocate Sherman Hospital,rating_mgmt,4.0
32779,Advocate Sherman Hospital,rating_mgmt,5.0
32780,Advocate Sherman Hospital,rating_mgmt,5.0
32781,Advocate Sherman Hospital,rating_mgmt,2.0
32782,Advocate Sherman Hospital,rating_mgmt,2.0
32783,Advocate Sherman Hospital,rating_mgmt,5.0
32784,Advocate Sherman Hospital,rating_mgmt,4.0
32785,Advocate Sherman Hospital,rating_mgmt,5.0
32786,Advocate Sherman Hospital,rating_mgmt,5.0
32787,Advocate Sherman Hospital,rating_mgmt,2.0
32788,Advocate Sherman Hospital,rating_mgmt,2.0
32789,Advocate Sherman Hospital,rating_mgmt,5.0
32790,Mason District Hospital,rating_mgmt,5.0
32791,Mason District Hospital,rating_mgmt,1.0
32792,West Suburban Medical Center,rating_mgmt,1.0
32795,West Suburban Medical Center,rating_mgmt,3.0
32796,West Suburban Medical Center,rating_mgmt,4.0
32797,West Suburban Medical Center,rating_mgmt,1.0
32798,West Suburban Medical Center,rating_mgmt,1.0
32800,West Suburban Medical Center,rating_mgmt,5.0
32802,West Suburban Medical Center,rating_mgmt,3.0
32803,West Suburban Medical Center,rating_mgmt,3.0
32804,West Suburban Medical Center,rating_mgmt,2.0
32805,West Suburban Medical Center,rating_mgmt,3.0
32806,West Suburban Medical Center,rating_mgmt,3.0
32807,West Suburban Medical Center,rating_mgmt,4.0
32808,West Suburban Medical Center,rating_mgmt,1.0
32809,West Suburban Medical Center,rating_mgmt,1.0
32811,Advocate Christ Medical Center - Oak Lawn,rating_mgmt,1.0
32812,FHN Memorial Hospital Freeport,rating_mgmt,3.0
32813,FHN Memorial Hospital Freeport,rating_mgmt,3.0
32814,FHN Memorial Hospital Freeport,rating_mgmt,1.0
32816,FHN Memorial Hospital Freeport,rating_mgmt,4.0
32817,FHN Memorial Hospital Freeport,rating_mgmt,1.0
32818,Decatur Memorial Hospital,rating_mgmt,4.0
32819,Decatur Memorial Hospital,rating_mgmt,3.0
32820,Decatur Memorial Hospital,rating_mgmt,4.0
32822,Decatur Memorial Hospital,rating_mgmt,5.0
32824,Decatur Memorial Hospital,rating_mgmt,4.0
32825,Decatur Memorial Hospital,rating_mgmt,1.0
32826,Decatur Memorial Hospital,rating_mgmt,1.0
32827,Decatur Memorial Hospital,rating_mgmt,4.0
32828,Decatur Memorial Hospital,rating_mgmt,3.0
32829,Decatur Memorial Hospital,rating_mgmt,5.0
32830,Decatur Memorial Hospital,rating_mgmt,5.0
32831,Decatur Memorial Hospital,rating_mgmt,3.0
32832,Decatur Memorial Hospital,rating_mgmt,2.0
32833,Decatur Memorial Hospital,rating_mgmt,3.0
32834,Decatur Memorial Hospital,rating_mgmt,1.0
32836,Decatur Memorial Hospital,rating_mgmt,4.0
32837,Decatur Memorial Hospital,rating_mgmt,1.0
32839,Decatur Memorial Hospital,rating_mgmt,3.0
32840,Decatur Memorial Hospital,rating_mgmt,3.0
32841,Decatur Memorial Hospital,rating_mgmt,1.0
32843,Decatur Memorial Hospital,rating_mgmt,5.0
32844,Decatur Memorial Hospital,rating_mgmt,4.0
32845,Decatur Memorial Hospital,rating_mgmt,2.0
32846,Decatur Memorial Hospital,rating_mgmt,3.0
32848,Decatur Memorial Hospital,rating_mgmt,2.0
32849,Decatur Memorial Hospital,rating_mgmt,1.0
32850,Decatur Memorial Hospital,rating_mgmt,4.0
32851,Decatur Memorial Hospital,rating_mgmt,4.0
32853,Fayette County Hospital,rating_mgmt,5.0
32854,Fayette County Hospital,rating_mgmt,4.0
32855,Fayette County Hospital,rating_mgmt,2.0
32856,Fayette County Hospital,rating_mgmt,2.0
32857,Fayette County Hospital,rating_mgmt,3.0
32858,Fayette County Hospital,rating_mgmt,1.0
32860,Northwestern Medicine Lake Forest,rating_mgmt,2.0
32861,Northwestern Medicine Lake Forest,rating_mgmt,2.0
32864,Northwestern Medicine Lake Forest,rating_mgmt,3.0
32865,Northwestern Medicine Lake Forest,rating_mgmt,4.0
32866,Northwestern Medicine Lake Forest,rating_mgmt,3.0
32867,Northwestern Medicine Lake Forest,rating_mgmt,4.0
32868,Northwestern Medicine Lake Forest,rating_mgmt,5.0
32869,Northwestern Medicine Lake Forest,rating_mgmt,3.0
32871,Northwestern Medicine Lake Forest,rating_mgmt,4.0
32872,Northwestern Medicine Lake Forest,rating_mgmt,4.0
32873,Northwestern Medicine Lake Forest,rating_mgmt,2.0
32874,Northwestern Medicine Lake Forest,rating_mgmt,2.0
32875,Northwestern Medicine Lake Forest,rating_mgmt,3.0
32876,Northwestern Medicine Lake Forest,rating_mgmt,5.0
32877,Northwestern Medicine Lake Forest,rating_mgmt,4.0
32878,Northwestern Medicine Lake Forest,rating_mgmt,3.0
32879,Northwestern Medicine Lake Forest,rating_mgmt,3.0
32881,Northwestern Medicine Lake Forest,rating_mgmt,4.0
32882,Northwestern Medicine Lake Forest,rating_mgmt,4.0
32883,Northwestern Medicine Lake Forest,rating_mgmt,2.0
32884,Northwestern Medicine Lake Forest,rating_mgmt,2.0
32885,Northwestern Medicine Lake Forest,rating_mgmt,3.0
32886,Northwestern Medicine Lake Forest,rating_mgmt,5.0
32887,Northwestern Medicine Lake Forest,rating_mgmt,4.0
32888,Northwestern Medicine Lake Forest,rating_mgmt,3.0
32889,Northwestern Medicine Lake Forest,rating_mgmt,3.0
32891,Northwestern Medicine Lake Forest,rating_mgmt,4.0
32892,Northwestern Medicine Lake Forest,rating_mgmt,4.0
32893,Northwestern Medicine Lake Forest,rating_mgmt,2.0
32894,Northwestern Medicine Lake Forest,rating_mgmt,2.0
32895,Northwestern Medicine Lake Forest,rating_mgmt,3.0
32896,Northwestern Medicine Lake Forest,rating_mgmt,5.0
32897,Northwestern Medicine Lake Forest,rating_mgmt,4.0
32898,Northwestern Medicine Lake Forest,rating_mgmt,3.0
32899,Saints Mary and Elizabeth - AMITA,rating_mgmt,1.0
32902,Loyola Gottlieb Memorial Hospital,rating_mgmt,1.0
32903,Loyola Gottlieb Memorial Hospital,rating_mgmt,3.0
32904,Loyola Gottlieb Memorial Hospital,rating_mgmt,2.0
32905,Loyola Gottlieb Memorial Hospital,rating_mgmt,4.0
32906,Loyola Gottlieb Memorial Hospital,rating_mgmt,1.0
32907,Loyola Gottlieb Memorial Hospital,rating_mgmt,4.0
32908,Loyola Gottlieb Memorial Hospital,rating_mgmt,3.0
32909,Loyola Gottlieb Memorial Hospital,rating_mgmt,2.0
32911,Loyola Gottlieb Memorial Hospital,rating_mgmt,4.0
32912,Loyola Gottlieb Memorial Hospital,rating_mgmt,2.0
32913,Loyola Gottlieb Memorial Hospital,rating_mgmt,3.0
32914,Loyola Gottlieb Memorial Hospital,rating_mgmt,1.0
32915,Loyola Gottlieb Memorial Hospital,rating_mgmt,4.0
32916,Loyola Gottlieb Memorial Hospital,rating_mgmt,3.0
32917,Loyola Gottlieb Memorial Hospital,rating_mgmt,2.0
32918,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32919,OSF Heart of Mary Medical Center,rating_mgmt,1.0
32920,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32921,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32922,OSF Heart of Mary Medical Center,rating_mgmt,1.0
32923,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32924,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32925,OSF Heart of Mary Medical Center,rating_mgmt,1.0
32926,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32927,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32928,OSF Heart of Mary Medical Center,rating_mgmt,1.0
32929,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32930,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32931,OSF Heart of Mary Medical Center,rating_mgmt,1.0
32932,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32933,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32934,OSF Heart of Mary Medical Center,rating_mgmt,1.0
32935,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32936,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32937,OSF Heart of Mary Medical Center,rating_mgmt,1.0
32938,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32939,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32940,OSF Heart of Mary Medical Center,rating_mgmt,1.0
32941,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32942,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32943,OSF Heart of Mary Medical Center,rating_mgmt,1.0
32944,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32945,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32946,OSF Heart of Mary Medical Center,rating_mgmt,1.0
32947,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32948,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32949,OSF Heart of Mary Medical Center,rating_mgmt,1.0
32950,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32951,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32952,OSF Heart of Mary Medical Center,rating_mgmt,1.0
32953,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32954,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32955,OSF Heart of Mary Medical Center,rating_mgmt,1.0
32956,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32957,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32958,OSF Heart of Mary Medical Center,rating_mgmt,1.0
32959,OSF Heart of Mary Medical Center,rating_mgmt,5.0
32960,Unitypoint Health - Proctor,rating_mgmt,5.0
32961,Unitypoint Health - Proctor,rating_mgmt,2.0
32962,Unitypoint Health - Proctor,rating_mgmt,4.0
32963,Unitypoint Health - Proctor,rating_mgmt,4.0
32964,Unitypoint Health - Proctor,rating_mgmt,3.0
32965,Unitypoint Health - Proctor,rating_mgmt,2.0
32966,Unitypoint Health - Proctor,rating_mgmt,1.0
32967,Unitypoint Health - Proctor,rating_mgmt,3.0
32968,Unitypoint Health - Proctor,rating_mgmt,3.0
32969,Unitypoint Health - Proctor,rating_mgmt,1.0
32970,Unitypoint Health - Proctor,rating_mgmt,5.0
32971,Unitypoint Health - Proctor,rating_mgmt,2.0
32972,Unitypoint Health - Proctor,rating_mgmt,4.0
